id,asset_id,dr7objid,ra,dec,gz2class,broad_morphology,object_type,confidence,anomaly_score,ood_score,priority,catalog_status,catalog_name,observation_time,image_url,split,is_demo,explanation,provenance,p_smooth,p_features,p_edgeon,p_spiral,p_bar,p_odd
LIB-001779,176765,587742578065998012,216.63002,18.15408,SBa2t(o),SPIRAL,Galaxy,0.7483,0.4122,0.4122,MEDIUM,WEAK_MATCH,SDSS DR7 J587742+5780,2026-03-15T02:38:00Z,/library/images/176765.jpg,val,False,This observation is classified as a spiral galaxy under Galaxy Zoo 2 decision-tree criteria. ASTRA target model assigns a spiral feature probability of 0.75 with 74.8% confidence. Original GZ2 taxonomy: 'SBa2t(o)'. Note: Galaxy Zoo oddity attribute is elevated (p_odd = 0.57).,Galaxy Zoo 2 Survey / SDSS DR7,0.4191,0.4711,0.0224,0.7483,0.5178,0.5726
LIB-001780,177199,587742592546963586,206.62994,15.38546,Sc?m,SPIRAL,Galaxy,0.52,0.3486,0.3486,LOW,MATCHED,SDSS DR7 J587742+5925,2026-04-16T03:39:00Z,/library/images/177199.jpg,train,False,This observation is classified as a spiral galaxy under Galaxy Zoo 2 decision-tree criteria. ASTRA target model assigns a spiral feature probability of 0.52 with 52.0% confidence. Original GZ2 taxonomy: 'Sc?m'.,Galaxy Zoo 2 Survey / SDSS DR7,0.102,0.8778,0.1994,0.52,0.1404,0.2171
LIB-001781,177400,587742595232301192,209.1239,17.14259,Sd?t,SPIRAL,Galaxy,0.9187,0.0754,0.0754,LOW,MATCHED,SDSS DR7 J587742+5952,2026-05-17T04:40:00Z,/library/images/177400.jpg,val,False,This observation is classified as a spiral galaxy under Galaxy Zoo 2 decision-tree criteria. ASTRA target model assigns a spiral feature probability of 0.92 with 91.9% confidence. Original GZ2 taxonomy: 'Sd?t'.,Galaxy Zoo 2 Survey / SDSS DR7,0.1742,0.9589,0.1829,0.9187,0.0869,0.0695
LIB-001782,177826,587742610802344179,218.54474,14.70266,Sc?t,SPIRAL,Galaxy,0.7606,0.2916,0.2916,LOW,MATCHED,SDSS DR7 J587742+6108,2026-06-18T05:41:00Z,/library/images/177826.jpg,train,False,This observation is classified as a spiral galaxy under Galaxy Zoo 2 decision-tree criteria. ASTRA target model assigns a spiral feature probability of 0.76 with 76.1% confidence. Original GZ2 taxonomy: 'Sc?t'. Note: Galaxy Zoo oddity attribute is elevated (p_odd = 0.34).,Galaxy Zoo 2 Survey / SDSS DR7,0.0757,0.8858,0.0,0.7606,0.19,0.3438
LIB-001783,178445,587742614558212294,232.05537,16.90981,SBd2t(m),SPIRAL,Galaxy,0.9387,0.2778,0.2778,LOW,MATCHED,SDSS DR7 J587742+6145,2026-07-19T06:42:00Z,/library/images/178445.jpg,test,False,This observation is classified as a spiral galaxy under Galaxy Zoo 2 decision-tree criteria. ASTRA target model assigns a spiral feature probability of 0.94 with 93.9% confidence. Original GZ2 taxonomy: 'SBd2t(m)'. Note: Galaxy Zoo oddity attribute is elevated (p_odd = 0.49).,Galaxy Zoo 2 Survey / SDSS DR7,0.19,0.6127,0.0,0.9387,0.6279,0.4943
LIB-001784,178545,587742615097639063,237.91582,15.34657,Sd?t,SPIRAL,Galaxy,0.617,0.3154,0.3154,LOW,MATCHED,SDSS DR7 J587742+6150,2026-08-20T07:43:00Z,/library/images/178545.jpg,train,False,This observation is classified as a spiral galaxy under Galaxy Zoo 2 decision-tree criteria. ASTRA target model assigns a spiral feature probability of 0.62 with 61.7% confidence. Original GZ2 taxonomy: 'Sd?t'.,Galaxy Zoo 2 Survey / SDSS DR7,0.2363,0.8777,0.0,0.617,0.2311,0.2479
LIB-001785,179012,587742627445801115,209.89514,15.3212,Sc1m,SPIRAL,Galaxy,0.7961,0.2658,0.2658,LOW,MATCHED,SDSS DR7 J587742+6274,2026-09-21T08:44:00Z,/library/images/179012.jpg,train,False,This observation is classified as a spiral galaxy under Galaxy Zoo 2 decision-tree criteria. ASTRA target model assigns a spiral feature probability of 0.80 with 79.6% confidence. Original GZ2 taxonomy: 'Sc1m'. Note: Galaxy Zoo oddity attribute is elevated (p_odd = 0.33).,Galaxy Zoo 2 Survey / SDSS DR7,0.0148,0.9377,0.0149,0.7961,0.0188,0.3277
LIB-001786,180659,587742772940701723,162.57875,15.15731,Sc?m,SPIRAL,Galaxy,0.5752,0.3546,0.3546,LOW,WEAK_MATCH,SDSS DR7 J587742+7729,2026-10-22T09:45:00Z,/library/images/180659.jpg,train,False,This observation is classified as a spiral galaxy under Galaxy Zoo 2 decision-tree criteria. ASTRA target model assigns a spiral feature probability of 0.58 with 57.5% confidence. Original GZ2 taxonomy: 'Sc?m'.,Galaxy Zoo 2 Survey / SDSS DR7,0.3699,0.5642,0.0,0.5752,0.0,0.2844
LIB-001787,181569,587742774551118018,162.05736,16.21127,Sa?t,SPIRAL,Galaxy,0.8377,0.3107,0.3107,LOW,MATCHED,SDSS DR7 J587742+7745,2026-11-23T10:46:00Z,/library/images/181569.jpg,train,False,This observation is classified as a spiral galaxy under Galaxy Zoo 2 decision-tree criteria. ASTRA target model assigns a spiral feature probability of 0.84 with 83.8% confidence. Original GZ2 taxonomy: 'Sa?t'. Note: Galaxy Zoo oddity attribute is elevated (p_odd = 0.46).,Galaxy Zoo 2 Survey / SDSS DR7,0.0625,0.9116,0.0,0.8377,0.1603,0.4592
LIB-001788,181703,587742774556688448,175.19382,17.26796,Sc2m,SPIRAL,Galaxy,0.9339,0.1238,0.1238,LOW,MATCHED,SDSS DR7 J587742+7745,2026-12-24T11:47:00Z,/library/images/181703.jpg,train,False,This observation is classified as a spiral galaxy under Galaxy Zoo 2 decision-tree criteria. ASTRA target model assigns a spiral feature probability of 0.93 with 93.4% confidence. Original GZ2 taxonomy: 'Sc2m'.,Galaxy Zoo 2 Survey / SDSS DR7,0.1273,0.8165,0.4714,0.9339,0.0,0.1815
LIB-001789,182080,587742775098343527,186.74072,18.03942,Sb?t,SPIRAL,Galaxy,0.9022,0.136,0.136,LOW,MATCHED,SDSS DR7 J587742+7750,2026-01-25T12:48:00Z,/library/images/182080.jpg,train,False,This observation is classified as a spiral galaxy under Galaxy Zoo 2 decision-tree criteria. ASTRA target model assigns a spiral feature probability of 0.90 with 90.2% confidence. Original GZ2 taxonomy: 'Sb?t'.,Galaxy Zoo 2 Survey / SDSS DR7,0.0866,0.9591,0.0259,0.9022,0.2836,0.1742
LIB-001790,182369,587742775635148873,186.5586,18.52915,Sa2t,SPIRAL,Galaxy,0.55,0.3092,0.3092,LOW,MATCHED,SDSS DR7 J587742+7756,2026-02-26T13:49:00Z,/library/images/182369.jpg,train,False,This observation is classified as a spiral galaxy under Galaxy Zoo 2 decision-tree criteria. ASTRA target model assigns a spiral feature probability of 0.55 with 55.0% confidence. Original GZ2 taxonomy: 'Sa2t'.,Galaxy Zoo 2 Survey / SDSS DR7,0.1704,0.8451,0.19,0.55,0.2501,0.1684
LIB-001791,183667,587742863674835000,177.7734,16.75106,Sb?t,SPIRAL,Galaxy,0.6158,0.2568,0.2568,LOW,MATCHED,SDSS DR7 J587742+8636,2026-03-27T14:50:00Z,/library/images/183667.jpg,train,False,This observation is classified as a spiral galaxy under Galaxy Zoo 2 decision-tree criteria. ASTRA target model assigns a spiral feature probability of 0.62 with 61.6% confidence. Original GZ2 taxonomy: 'Sb?t'.,Galaxy Zoo 2 Survey / SDSS DR7,0.1688,0.9,0.0,0.6158,0.2091,0.1294
LIB-001792,184640,587742902325673997,187.92157,16.84946,SBd?t,SPIRAL,Galaxy,0.9416,0.2562,0.2562,LOW,MATCHED,SDSS DR7 J587742+9023,2026-04-28T15:51:00Z,/library/images/184640.jpg,train,False,This observation is classified as a spiral galaxy under Galaxy Zoo 2 decision-tree criteria. ASTRA target model assigns a spiral feature probability of 0.94 with 94.2% confidence. Original GZ2 taxonomy: 'SBd?t'. Note: Galaxy Zoo oddity attribute is elevated (p_odd = 0.45).,Galaxy Zoo 2 Survey / SDSS DR7,0.0132,0.9109,0.0431,0.9416,0.8535,0.4541
LIB-001793,185245,587742904479449171,203.06564,17.8347,Sd?t,SPIRAL,Galaxy,0.6055,0.4341,0.4341,MEDIUM,WEAK_MATCH,SDSS DR7 J587742+9044,2026-05-01T16:52:00Z,/library/images/185245.jpg,val,False,This observation is classified as a spiral galaxy under Galaxy Zoo 2 decision-tree criteria. ASTRA target model assigns a spiral feature probability of 0.61 with 60.6% confidence. Original GZ2 taxonomy: 'Sd?t'. Note: Galaxy Zoo oddity attribute is elevated (p_odd = 0.47).,Galaxy Zoo 2 Survey / SDSS DR7,0.3034,0.4966,0.0,0.6055,0.0792,0.4738
LIB-001794,185299,587742953861087335,186.57645,4.50734,Sb1t(o),SPIRAL,Galaxy,0.7495,0.3703,0.3703,LOW,MATCHED,SDSS DR7 J587742+9538,2026-06-02T17:53:00Z,/library/images/185299.jpg,train,False,This observation is classified as a spiral galaxy under Galaxy Zoo 2 decision-tree criteria. ASTRA target model assigns a spiral feature probability of 0.75 with 75.0% confidence. Original GZ2 taxonomy: 'Sb1t(o)'. Note: Galaxy Zoo oddity attribute is elevated (p_odd = 0.49).,Galaxy Zoo 2 Survey / SDSS DR7,0.3337,0.666,0.0,0.7495,0.4053,0.4901
LIB-001795,186777,587745244165046419,150.28581,16.83645,Sc2t,SPIRAL,Galaxy,0.936,0.1665,0.1665,LOW,MATCHED,SDSS DR7 J587745+2441,2026-07-03T18:54:00Z,/library/images/186777.jpg,train,False,This observation is classified as a spiral galaxy under Galaxy Zoo 2 decision-tree criteria. ASTRA target model assigns a spiral feature probability of 0.94 with 93.6% confidence. Original GZ2 taxonomy: 'Sc2t'.,Galaxy Zoo 2 Survey / SDSS DR7,0.058,0.942,0.041,0.936,0.191,0.269
LIB-001796,187188,587745401999327495,136.26332,10.90314,Sc?t,SPIRAL,Galaxy,0.9482,0.086,0.086,LOW,MATCHED,SDSS DR7 J587745+4019,2026-08-04T19:55:00Z,/library/images/187188.jpg,train,False,This observation is classified as a spiral galaxy under Galaxy Zoo 2 decision-tree criteria. ASTRA target model assigns a spiral feature probability of 0.95 with 94.8% confidence. Original GZ2 taxonomy: 'Sc?t'.,Galaxy Zoo 2 Survey / SDSS DR7,0.189,0.8463,0.0354,0.9482,0.1335,0.1203
LIB-001797,187665,587745403072348348,134.41505,11.43096,Sb1m,SPIRAL,Galaxy,0.532,0.411,0.411,MEDIUM,MATCHED,SDSS DR7 J587745+4030,2026-09-05T20:56:00Z,/library/images/187665.jpg,train,False,This observation is classified as a spiral galaxy under Galaxy Zoo 2 decision-tree criteria. ASTRA target model assigns a spiral feature probability of 0.53 with 53.2% confidence. Original GZ2 taxonomy: 'Sb1m'. Note: Galaxy Zoo oddity attribute is elevated (p_odd = 0.35).,Galaxy Zoo 2 Survey / SDSS DR7,0.1587,0.9411,0.0,0.532,0.0,0.354
LIB-001798,187762,587745403080736905,153.77098,15.23456,Sd1t,SPIRAL,Galaxy,0.7507,0.1688,0.1688,LOW,MATCHED,SDSS DR7 J587745+4030,2026-10-06T21:57:00Z,/library/images/187762.jpg,train,False,This observation is classified as a spiral galaxy under Galaxy Zoo 2 decision-tree criteria. ASTRA target model assigns a spiral feature probability of 0.75 with 75.1% confidence. Original GZ2 taxonomy: 'Sd1t'.,Galaxy Zoo 2 Survey / SDSS DR7,0.3557,0.8429,0.4,0.7507,0.0,0.0884
LIB-001799,188127,587745538907832541,151.41899,13.80058,Sc2t,SPIRAL,Galaxy,0.8498,0.1149,0.1149,LOW,MATCHED,SDSS DR7 J587745+5389,2026-11-07T22:58:00Z,/library/images/188127.jpg,train,False,This observation is classified as a spiral galaxy under Galaxy Zoo 2 decision-tree criteria. ASTRA target model assigns a spiral feature probability of 0.85 with 85.0% confidence. Original GZ2 taxonomy: 'Sc2t'.,Galaxy Zoo 2 Survey / SDSS DR7,0.0643,0.9887,0.0,0.8498,0.0364,0.0795
LIB-001800,188335,587745539445358685,152.85852,14.31275,Sc?t,SPIRAL,Galaxy,0.5063,0.3573,0.3573,LOW,MATCHED,SDSS DR7 J587745+5394,2026-12-08T23:59:00Z,/library/images/188335.jpg,test,False,This observation is classified as a spiral galaxy under Galaxy Zoo 2 decision-tree criteria. ASTRA target model assigns a spiral feature probability of 0.51 with 50.6% confidence. Original GZ2 taxonomy: 'Sc?t'.,Galaxy Zoo 2 Survey / SDSS DR7,0.2472,0.8707,0.0,0.5063,0.4735,0.2209
LIB-001801,189417,587746213745983557,258.38806,33.6623,Sd?t,SPIRAL,Galaxy,0.7863,0.1759,0.1759,LOW,MATCHED,SDSS DR7 J587746+2137,2026-01-09T00:00:00Z,/library/images/189417.jpg,train,False,This observation is classified as a spiral galaxy under Galaxy Zoo 2 decision-tree criteria. ASTRA target model assigns a spiral feature probability of 0.79 with 78.6% confidence. Original GZ2 taxonomy: 'Sd?t'.,Galaxy Zoo 2 Survey / SDSS DR7,0.0884,0.9749,0.4306,0.7863,0.3358,0.1381
LIB-001802,190865,588007004161704122,126.70129,47.6349,Sc2m,SPIRAL,Galaxy,0.9614,0.1439,0.1439,LOW,MATCHED,SDSS DR7 J588007+0041,2026-02-10T01:01:00Z,/library/images/190865.jpg,train,False,This observation is classified as a spiral galaxy under Galaxy Zoo 2 decision-tree criteria. ASTRA target model assigns a spiral feature probability of 0.96 with 96.1% confidence. Original GZ2 taxonomy: 'Sc2m'.,Galaxy Zoo 2 Survey / SDSS DR7,0.0233,0.9874,0.0398,0.9614,0.1196,0.2491
LIB-001803,190911,588007004164325495,132.87073,51.99432,Sb2m,SPIRAL,Galaxy,0.5958,0.4109,0.4109,MEDIUM,MATCHED,SDSS DR7 J588007+0041,2026-03-11T02:02:00Z,/library/images/190911.jpg,train,False,This observation is classified as a spiral galaxy under Galaxy Zoo 2 decision-tree criteria. ASTRA target model assigns a spiral feature probability of 0.60 with 59.6% confidence. Original GZ2 taxonomy: 'Sb2m'. Note: Galaxy Zoo oddity attribute is elevated (p_odd = 0.42).,Galaxy Zoo 2 Survey / SDSS DR7,0.1788,0.774,0.0513,0.5958,0.0,0.4177
LIB-001804,191129,588007004187721802,231.49318,55.25061,Sd1l(i),SPIRAL,Galaxy,0.7974,0.4237,0.4237,MEDIUM,MATCHED,SDSS DR7 J588007+0041,2026-04-12T03:03:00Z,/library/images/191129.jpg,val,False,This observation is classified as a spiral galaxy under Galaxy Zoo 2 decision-tree criteria. ASTRA target model assigns a spiral feature probability of 0.80 with 79.7% confidence. Original GZ2 taxonomy: 'Sd1l(i)'. Note: Galaxy Zoo oddity attribute is elevated (p_odd = 0.64).,Galaxy Zoo 2 Survey / SDSS DR7,0.391,0.6732,0.067,0.7974,0.3444,0.6448
LIB-001805,191497,588007004707553437,153.62369,61.21865,Sb2l(o),SPIRAL,Galaxy,0.6949,0.4201,0.4201,MEDIUM,MATCHED,SDSS DR7 J588007+0047,2026-05-13T04:04:00Z,/library/images/191497.jpg,train,False,This observation is classified as a spiral galaxy under Galaxy Zoo 2 decision-tree criteria. ASTRA target model assigns a spiral feature probability of 0.69 with 69.5% confidence. Original GZ2 taxonomy: 'Sb2l(o)'. Note: Galaxy Zoo oddity attribute is elevated (p_odd = 0.54).,Galaxy Zoo 2 Survey / SDSS DR7,0.2585,0.6398,0.0746,0.6949,0.2762,0.535
LIB-001806,192247,588007005270638792,252.74303,39.73053,Sd3m,SPIRAL,Galaxy,0.8223,0.3215,0.3215,LOW,MATCHED,SDSS DR7 J588007+0052,2026-06-14T05:05:00Z,/library/images/192247.jpg,train,False,This observation is classified as a spiral galaxy under Galaxy Zoo 2 decision-tree criteria. ASTRA target model assigns a spiral feature probability of 0.82 with 82.2% confidence. Original GZ2 taxonomy: 'Sd3m'. Note: Galaxy Zoo oddity attribute is elevated (p_odd = 0.47).,Galaxy Zoo 2 Survey / SDSS DR7,0.0334,0.9645,0.0,0.8223,0.0996,0.4654
LIB-001807,192372,588007005774413959,129.9019,52.03733,Sb?t,SPIRAL,Galaxy,0.544,0.2415,0.2415,LOW,WEAK_MATCH,SDSS DR7 J588007+0057,2026-07-15T06:06:00Z,/library/images/192372.jpg,train,False,This observation is classified as a spiral galaxy under Galaxy Zoo 2 decision-tree criteria. ASTRA target model assigns a spiral feature probability of 0.54 with 54.4% confidence. Original GZ2 taxonomy: 'Sb?t'.,Galaxy Zoo 2 Survey / SDSS DR7,0.4346,0.4731,0.0,0.544,0.1656,0.0271
LIB-001808,192717,588007005805543864,249.84877,43.64549,Sb2t,SPIRAL,Galaxy,0.99,0.05,0.05,LOW,MATCHED,SDSS DR7 J588007+0058,2026-08-16T07:07:00Z,/library/images/192717.jpg,train,False,This observation is classified as a spiral galaxy under Galaxy Zoo 2 decision-tree criteria. ASTRA target model assigns a spiral feature probability of 1.00 with 99.0% confidence. Original GZ2 taxonomy: 'Sb2t'.,Galaxy Zoo 2 Survey / SDSS DR7,0.0863,0.9638,0.0,1.0,0.0701,0.0616
LIB-001809,192929,588007006335729902,234.93472,55.55676,Sb2t,SPIRAL,Galaxy,0.5604,0.3711,0.3711,LOW,MATCHED,SDSS DR7 J588007+0063,2026-09-17T08:08:00Z,/library/images/192929.jpg,test,False,This observation is classified as a spiral galaxy under Galaxy Zoo 2 decision-tree criteria. ASTRA target model assigns a spiral feature probability of 0.56 with 56.0% confidence. Original GZ2 taxonomy: 'Sb2t'. Note: Galaxy Zoo oddity attribute is elevated (p_odd = 0.30).,Galaxy Zoo 2 Survey / SDSS DR7,0.2847,0.8305,0.0,0.5604,0.1572,0.3027
LIB-001810,193299,588009367469686930,129.35944,47.77964,SBc2m,SPIRAL,Galaxy,0.8779,0.213,0.213,LOW,MATCHED,SDSS DR7 J588009+3674,2026-10-18T09:09:00Z,/library/images/193299.jpg,train,False,This observation is classified as a spiral galaxy under Galaxy Zoo 2 decision-tree criteria. ASTRA target model assigns a spiral feature probability of 0.88 with 87.8% confidence. Original GZ2 taxonomy: 'SBc2m'. Note: Galaxy Zoo oddity attribute is elevated (p_odd = 0.30).,Galaxy Zoo 2 Survey / SDSS DR7,0.0421,0.9856,0.0385,0.8779,0.7326,0.3038
LIB-001811,193390,588009367474012176,140.91537,54.48343,Sd2l,SPIRAL,Galaxy,0.533,0.4335,0.4335,MEDIUM,WEAK_MATCH,SDSS DR7 J588009+3674,2026-11-19T10:10:00Z,/library/images/193390.jpg,train,False,This observation is classified as a spiral galaxy under Galaxy Zoo 2 decision-tree criteria. ASTRA target model assigns a spiral feature probability of 0.53 with 53.3% confidence. Original GZ2 taxonomy: 'Sd2l'. Note: Galaxy Zoo oddity attribute is elevated (p_odd = 0.40).,Galaxy Zoo 2 Survey / SDSS DR7,0.385,0.577,0.0,0.533,0.267,0.4
LIB-001812,193521,588009368009310424,135.996,52.55765,Sc2m,SPIRAL,Galaxy,0.931,0.1325,0.1325,LOW,MATCHED,SDSS DR7 J588009+3680,2026-12-20T11:11:00Z,/library/images/193521.jpg,train,False,This observation is classified as a spiral galaxy under Galaxy Zoo 2 decision-tree criteria. ASTRA target model assigns a spiral feature probability of 0.93 with 93.1% confidence. Original GZ2 taxonomy: 'Sc2m'.,Galaxy Zoo 2 Survey / SDSS DR7,0.1,0.868,0.0,0.931,0.103,0.196
LIB-001813,193586,588009368012980359,147.65227,57.54291,SBc2m,SPIRAL,Galaxy,0.9697,0.081,0.081,LOW,MATCHED,SDSS DR7 J588009+3680,2026-01-21T12:12:00Z,/library/images/193586.jpg,train,False,This observation is classified as a spiral galaxy under Galaxy Zoo 2 decision-tree criteria. ASTRA target model assigns a spiral feature probability of 0.97 with 97.0% confidence. Original GZ2 taxonomy: 'SBc2m'.,Galaxy Zoo 2 Survey / SDSS DR7,0.0058,0.988,0.0,0.9697,0.5129,0.1318
LIB-001814,196324,588010359605887292,140.56566,3.97516,Sa2l,SPIRAL,Galaxy,0.9027,0.1938,0.1938,LOW,MATCHED,SDSS DR7 J588010+3596,2026-02-22T13:13:00Z,/library/images/196324.jpg,train,False,This observation is classified as a spiral galaxy under Galaxy Zoo 2 decision-tree criteria. ASTRA target model assigns a spiral feature probability of 0.90 with 90.3% confidence. Original GZ2 taxonomy: 'Sa2l'.,Galaxy Zoo 2 Survey / SDSS DR7,0.0739,0.9788,0.0,0.9027,0.1606,0.2903
LIB-001815,196453,588010359614210156,159.52959,4.89435,Sb?t,SPIRAL,Galaxy,0.7557,0.2109,0.2109,LOW,MATCHED,SDSS DR7 J588010+3596,2026-03-23T14:14:00Z,/library/images/196453.jpg,train,False,This observation is classified as a spiral galaxy under Galaxy Zoo 2 decision-tree criteria. ASTRA target model assigns a spiral feature probability of 0.76 with 75.6% confidence. Original GZ2 taxonomy: 'Sb?t'.,Galaxy Zoo 2 Survey / SDSS DR7,0.1455,0.897,0.4496,0.7557,0.0,0.1775
LIB-001816,197347,588010877687824479,185.66342,3.93677,Sa1m,SPIRAL,Galaxy,0.6219,0.2715,0.2715,LOW,MATCHED,SDSS DR7 J588010+8776,2026-04-24T15:15:00Z,/library/images/197347.jpg,train,False,This observation is classified as a spiral galaxy under Galaxy Zoo 2 decision-tree criteria. ASTRA target model assigns a spiral feature probability of 0.62 with 62.2% confidence. Original GZ2 taxonomy: 'Sa1m'.,Galaxy Zoo 2 Survey / SDSS DR7,0.4644,0.8122,0.0,0.6219,0.3931,0.165
LIB-001817,197898,588010878760714379,183.72504,4.60156,SBb?m,SPIRAL,Galaxy,0.7108,0.1877,0.1877,LOW,WEAK_MATCH,SDSS DR7 J588010+8787,2026-05-25T16:16:00Z,/library/images/197898.jpg,train,False,This observation is classified as a spiral galaxy under Galaxy Zoo 2 decision-tree criteria. ASTRA target model assigns a spiral feature probability of 0.71 with 71.1% confidence. Original GZ2 taxonomy: 'SBb?m'.,Galaxy Zoo 2 Survey / SDSS DR7,0.3927,0.5727,0.4242,0.7108,0.6921,0.0862
LIB-001818,198201,588010879297192059,182.82191,5.10296,Sa?t,SPIRAL,Galaxy,0.5063,0.2905,0.2905,LOW,MATCHED,SDSS DR7 J588010+8792,2026-06-26T17:17:00Z,/library/images/198201.jpg,train,False,This observation is classified as a spiral galaxy under Galaxy Zoo 2 decision-tree criteria. ASTRA target model assigns a spiral feature probability of 0.51 with 50.6% confidence. Original GZ2 taxonomy: 'Sa?t'.,Galaxy Zoo 2 Survey / SDSS DR7,0.4047,0.7285,0.4902,0.5063,0.0,0.0873
LIB-001819,198603,588010879840157881,196.81548,5.40996,Sc?t,SPIRAL,Galaxy,0.6113,0.4227,0.4227,MEDIUM,MATCHED,SDSS DR7 J588010+8798,2026-07-27T18:18:00Z,/library/images/198603.jpg,train,False,This observation is classified as a spiral galaxy under Galaxy Zoo 2 decision-tree criteria. ASTRA target model assigns a spiral feature probability of 0.61 with 61.1% confidence. Original GZ2 taxonomy: 'Sc?t'. Note: Galaxy Zoo oddity attribute is elevated (p_odd = 0.46).,Galaxy Zoo 2 Survey / SDSS DR7,0.1458,0.9358,0.0409,0.6113,0.0844,0.4567
